Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1GT_090084_20090922_20161217_01_T2,LE70900842009265ASN00,2009/09/22,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/17,2009:265:23:40:13.0490624,2009:265:23:40:39.8031250,ASN - Alice Springs  Australia,Day,97,97,-1,-1,,,,9,N,LPGS_12.8.2,FULL,43.54903746,49.07989923,DE,.3963,ETM_L1GT,ETM,DEFINITIVE,14501,16541,7251,8271,7251,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'55.33"S,149°48'49.61"E,33°39'39.85"S,149°00'36.04"E,33°57'34.42"S,151°04'11.82"E,35°15'29.95"S,148°32'18.74"E,35°33'46.40"S,150°38'20.69"E,-34.61537,149.81378,-33.66107,149.01001,-33.95956,151.06995,-35.25832,148.53854,-35.56289,150.63908,LE07_L1GT_090084_20090922_20161217_01_T2,LE70900842009265ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009265ASN00
LE07_L1GT_090084_20090906_20161218_01_T2,LE70900842009249ASA00,2009/09/06,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/18,2009:249:23:40:14.6958749,2009:249:23:40:41.4499375,ASA - Alice Springs  Austrailia,Day,94,94,-1,-1,,,,9,N,LPGS_12.8.2,FULL,37.8236029,45.62467526,DE,-15.828369,ETM_L1GT,ETM,DEFINITIVE,14561,16541,7281,8271,7281,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'54.83"S,149°49'25.64"E,33°39'44.46"S,149°01'10.31"E,33°57'40.18"S,151°04'49.37"E,35°15'33.19"S,148°32'51.00"E,35°33'50.44"S,150°38'56.47"E,-34.61523,149.82379,-33.66235,149.01953,-33.96116,151.08038,-35.25922,148.5475,-35.56401,150.64902,LE07_L1GT_090084_20090906_20161218_01_T2,LE70900842009249ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009249ASA00
LE07_L1TP_090084_20090821_20161219_01_T1,LE70900842009233ASN00,2009/08/21,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/19,2009:233:23:40:14.9153749,2009:233:23:40:41.6694375,ASN - Alice Springs  Australia,Day,10,9,161,4,4.564,3.323,3.128,9,N,LPGS_12.8.2,FULL,32.4912591,42.74922952,DE,2.176013,ETM_L1TP,ETM,DEFINITIVE,14581,16561,7291,8281,7291,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'54.50"S,149°50'07.12"E,33°39'31.97"S,149°01'51.89"E,33°57'27.94"S,151°05'32.10"E,35°15'21.38"S,148°33'34.02"E,35°33'39.13"S,150°39'40.64"E,-34.61514,149.83531,-33.65888,149.03108,-33.95776,151.09225,-35.25594,148.55945,-35.56087,150.66129,LE07_L1TP_090084_20090821_20161219_01_T1,LE70900842009233ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009233ASN00
LE07_L1TP_090084_20090805_20161220_01_T1,LE70900842009217ASA00,2009/08/05,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/20,2009:217:23:40:16.7484375,2009:217:23:40:43.5024374,ASA - Alice Springs  Austrailia,Day,47,48,88,4,4.96,3.742,3.256,9,N,LPGS_12.8.2,FULL,28.03147315,40.22476731,DE,-15.676173,ETM_L1TP,ETM,DEFINITIVE,14501,16561,7251,8281,7251,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'52.67"S,149°50'05.53"E,33°39'34.52"S,149°01'53.11"E,33°57'30.49"S,151°05'31.56"E,35°15'23.47"S,148°33'33.48"E,35°33'41.18"S,150°39'38.38"E,-34.61463,149.83487,-33.65959,149.03142,-33.95847,151.0921,-35.25652,148.5593,-35.56144,150.66066,LE07_L1TP_090084_20090805_20161220_01_T1,LE70900842009217ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009217ASA00
LE07_L1TP_090084_20090720_20161220_01_T1,LE70900842009201ASN00,2009/07/20,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/20,2009:201:23:40:22.3733749,2009:201:23:40:49.1274999,ASN - Alice Springs  Australia,Day,0,0,183,4,4.958,3.741,3.254,9,N,LPGS_12.8.2,FULL,24.81892059,38.02271612,DE,-5.861245,ETM_L1TP,ETM,DEFINITIVE,14501,16541,7251,8271,7251,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'52.67"S,149°48'54.83"E,33°39'45.25"S,149°00'41.80"E,33°57'40.97"S,151°04'17.58"E,35°15'34.45"S,148°32'21.66"E,35°33'51.88"S,150°38'23.82"E,-34.61463,149.81523,-33.66257,149.01161,-33.96138,151.07155,-35.25957,148.53935,-35.56441,150.63995,LE07_L1TP_090084_20090720_20161220_01_T1,LE70900842009201ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009201ASN00
LE07_L1TP_090084_20090704_20161219_01_T1,LE70900842009185ASA00,2009/07/04,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/19,2009:185:23:40:26.5981875,2009:185:23:40:53.3522499,ASA - Alice Springs  Austrailia,Day,6,6,179,4,5.669,4.444,3.52,9,N,LPGS_12.8.2,FULL,23.1059491,36.27180633,DE,.27011,ETM_L1TP,ETM,DEFINITIVE,14501,16561,7251,8281,7251,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090701_20090930_01.02,2,34°36'51.95"S,149°48'00.68"E,33°39'30.67"S,148°59'47.87"E,33°57'26.06"S,151°03'20.84"E,35°15'23.54"S,148°31'31.51"E,35°33'40.82"S,150°37'30.86"E,-34.61443,149.80019,-33.65852,148.99663,-33.95724,151.05579,-35.25654,148.52542,-35.56134,150.62524,LE07_L1TP_090084_20090704_20161219_01_T1,LE70900842009185ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009185ASA00
LE07_L1TP_090084_20090618_20161220_01_T1,LE70900842009169ASN00,2009/06/18,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/20,2009:169:23:40:29.5655624,2009:169:23:40:56.3195624,ASN - Alice Springs  Australia,Day,40,40,93,4,5.445,4.276,3.371,9,N,LPGS_12.8.2,FULL,22.96254083,35.21732783,DE,4.647806,ETM_L1TP,ETM,DEFINITIVE,14541,16541,7271,8271,7271,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090401_20090630_01.02,2,34°36'52.31"S,149°47'14.57"E,33°39'37.37"S,148°59'00.85"E,33°57'33.48"S,151°02'33.94"E,35°15'24.98"S,148°30'43.96"E,35°33'42.26"S,150°36'43.31"E,-34.61453,149.78738,-33.66038,148.98357,-33.9593,151.04276,-35.25694,148.51221,-35.56174,150.61203,LE07_L1TP_090084_20090618_20161220_01_T1,LE70900842009169ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009169ASN00
LE07_L1GT_090084_20090602_20161220_01_T2,LE70900842009153ASA00,2009/06/02,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/20,2009:153:23:40:31.0523750,2009:153:23:40:57.8063750,ASA - Alice Springs  Austrailia,Day,81,80,-1,-1,,,,9,N,LPGS_12.8.2,FULL,24.29900799,35.16334214,DE,3.46223,ETM_L1GT,ETM,DEFINITIVE,14561,16541,7281,8271,7281,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090401_20090630_01.02,2,34°36'51.19"S,149°46'47.28"E,33°39'34.42"S,148°58'34.68"E,33°57'30.60"S,151°02'10.14"E,35°15'23.65"S,148°30'14.44"E,35°33'41.54"S,150°36'16.13"E,-34.61422,149.7798,-33.65956,148.9763,-33.9585,151.03615,-35.25657,148.50401,-35.56154,150.60448,LE07_L1GT_090084_20090602_20161220_01_T2,LE70900842009153ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009153ASA00
LE07_L1TP_090084_20090517_20161220_01_T1,LE70900842009137ASA00,2009/05/17,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/20,2009:137:23:40:30.9399374,2009:137:23:40:57.6940000,ASA - Alice Springs  Austrailia,Day,26,26,117,4,4.717,3.458,3.208,9,N,LPGS_12.8.2,FULL,26.87638346,36.3707793,DE,12.566155,ETM_L1TP,ETM,DEFINITIVE,14501,16541,7251,8271,7251,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090401_20090630_01.02,2,34°36'51.95"S,149°46'40.30"E,33°39'39.24"S,148°58'27.55"E,33°57'36.04"S,151°02'06.29"E,35°15'28.19"S,148°30'07.60"E,35°33'46.19"S,150°36'12.71"E,-34.61443,149.77786,-33.6609,148.97432,-33.96001,151.03508,-35.25783,148.50211,-35.56283,150.60353,LE07_L1TP_090084_20090517_20161220_01_T1,LE70900842009137ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009137ASA00
LE07_L1TP_090084_20090501_20161220_01_T1,LE70900842009121ASN00,2009/05/01,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/20,2009:121:23:40:28.9663125,2009:121:23:40:55.7203750,ASN - Alice Springs  Australia,Day,9,9,126,4,4.551,3.161,3.274,9,N,LPGS_12.8.2,FULL,30.34715994,39.03123006,DE,-12.228101,ETM_L1TP,ETM,DEFINITIVE,14501,16561,7251,8281,7251,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090401_20090630_01.02,2,34°36'52.99"S,149°46'57.43"E,33°39'34.20"S,148°58'42.92"E,33°57'31.18"S,151°02'23.21"E,35°15'22.75"S,148°30'21.53"E,35°33'41.36"S,150°36'28.19"E,-34.61472,149.78262,-33.6595,148.97859,-33.95866,151.03978,-35.25632,148.50598,-35.56149,150.60783,LE07_L1TP_090084_20090501_20161220_01_T1,LE70900842009121ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009121ASN00
LE07_L1TP_090084_20090415_20161220_01_T1,LE70900842009105ASN00,2009/04/15,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/20,2009:105:23:40:25.4173750,2009:105:23:40:52.1713749,ASN - Alice Springs  Australia,Day,0,0,182,4,4.772,2.981,3.726,9,N,LPGS_12.8.2,FULL,34.33466977,43.18033646,DE,6.656541,ETM_L1TP,ETM,DEFINITIVE,14541,16541,7271,8271,7271,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090401_20090630_01.02,2,34°36'50.26"S,149°47'24.54"E,33°39'36.43"S,148°59'08.74"E,33°57'33.73"S,151°02'47.98"E,35°15'24.34"S,148°30'51.37"E,35°33'43.16"S,150°36'57.02"E,-34.61396,149.79015,-33.66012,148.98576,-33.95937,151.04666,-35.25676,148.51427,-35.56199,150.61584,LE07_L1TP_090084_20090415_20161220_01_T1,LE70900842009105ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009105ASN00
LE07_L1TP_090084_20090330_20161220_01_T1,LE70900842009089ASN00,2009/03/30,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/20,2009:089:23:40:20.2762500,2009:089:23:40:47.0302500,ASN - Alice Springs  Australia,Day,79,79,20,4,3.954,2.223,3.27,9,N,LPGS_12.8.2,FULL,38.47251211,48.70352745,DE,-3.952494,ETM_L1TP,ETM,DEFINITIVE,14521,16541,7261,8271,7261,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090101_20090331_01.02,2,34°36'49.97"S,149°48'01.01"E,33°39'35.71"S,148°59'47.47"E,33°57'32.69"S,151°03'23.58"E,35°15'26.10"S,148°31'28.06"E,35°33'44.82"S,150°37'30.72"E,-34.61388,149.80028,-33.65992,148.99652,-33.95908,151.05655,-35.25725,148.52446,-35.56245,150.6252,LE07_L1TP_090084_20090330_20161220_01_T1,LE70900842009089ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009089ASN00
LE07_L1TP_090084_20090314_20161222_01_T1,LE70900842009073ASN00,2009/03/14,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/22,2009:073:23:40:13.6722499,2009:073:23:40:40.4263125,ASN - Alice Springs  Australia,Day,2,2,173,4,4.066,2.575,3.147,9,N,LPGS_12.8.2,FULL,42.49052231,55.27095491,DE,-7.649179,ETM_L1TP,ETM,DEFINITIVE,14561,16541,7281,8271,7281,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090101_20090331_01.02,2,34°36'49.57"S,149°48'46.15"E,33°39'28.91"S,149°00'37.08"E,33°57'25.38"S,151°04'10.09"E,35°15'19.76"S,148°32'16.22"E,35°33'38.20"S,150°38'15.58"E,-34.61377,149.81282,-33.65803,149.0103,-33.95705,151.06947,-35.25549,148.53784,-35.56061,150.63766,LE07_L1TP_090084_20090314_20161222_01_T1,LE70900842009073ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009073ASN00
LE07_L1TP_090084_20090226_20161222_01_T1,LE70900842009057ASN00,2009/02/26,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/22,2009:057:23:40:05.7003750,2009:057:23:40:32.4543750,ASN - Alice Springs  Australia,Day,27,28,69,4,4.421,3.218,3.031,9,N,LPGS_12.8.2,FULL,46.20219558,62.35415194,DE,-1.105023,ETM_L1TP,ETM,DEFINITIVE,14561,16521,7281,8261,7281,8261,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090101_20090331_01.02,2,34°36'48.35"S,149°49'29.60"E,33°39'27.43"S,149°01'18.73"E,33°57'24.59"S,151°04'50.74"E,35°15'18.29"S,148°32'58.92"E,35°33'37.12"S,150°38'57.23"E,-34.61343,149.82489,-33.65762,149.02187,-33.95683,151.08076,-35.25508,148.5497,-35.56031,150.64923,LE07_L1TP_090084_20090226_20161222_01_T1,LE70900842009057ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009057ASN00
LE07_L1TP_090084_20090210_20161223_01_T1,LE70900842009041ASN00,2009/02/10,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/23,2009:041:23:39:56.3399999,2009:041:23:40:23.0939375,ASN - Alice Springs  Australia,Day,71,71,22,4,4.26,3.697,2.117,9,N,LPGS_12.8.2,FULL,49.56285045,69.20291179,DE,2.150935,ETM_L1TP,ETM,DEFINITIVE,14581,16521,7291,8261,7291,8261,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090101_20090331_01.02,2,34°36'45.61"S,149°50'15.43"E,33°39'32.87"S,149°02'02.94"E,33°57'30.49"S,151°05'36.85"E,35°15'21.96"S,148°33'41.80"E,35°33'41.51"S,150°39'41.83"E,-34.61267,149.83762,-33.65913,149.03415,-33.95847,151.09357,-35.2561,148.56161,-35.56153,150.66162,LE07_L1TP_090084_20090210_20161223_01_T1,LE70900842009041ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009041ASN00
LE07_L1TP_090084_20090125_20161222_01_T1,LE70900842009025ASN00,2009/01/25,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/22,2009:025:23:39:49.6209375,2009:025:23:40:16.3748750,ASN - Alice Springs  Australia,Day,21,22,55,4,5.108,2.932,4.183,9,N,LPGS_12.8.2,FULL,52.58476882,74.93667224,DE,-11.52806,ETM_L1TP,ETM,DEFINITIVE,14501,16561,7251,8281,7251,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090101_20090331_01.02,2,34°36'45.50"S,149°49'57.11"E,33°39'26.60"S,149°01'44.98"E,33°57'25.49"S,151°05'21.19"E,35°15'15.52"S,148°33'23.58"E,35°33'35.82"S,150°39'26.03"E,-34.61264,149.83253,-33.65739,149.02916,-33.95708,151.08922,-35.25431,148.55655,-35.55995,150.65723,LE07_L1TP_090084_20090125_20161222_01_T1,LE70900842009025ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009025ASN00
LE07_L1TP_090084_20090109_20161223_01_T1,LE70900842009009ASN00,2009/01/09,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/23,2009:009:23:39:44.8114374,2009:009:23:40:11.5653749,ASN - Alice Springs  Australia,Day,31,33,27,4,6.119,4.95,3.598,9,N,LPGS_12.8.2,FULL,55.25192576,78.6094824,DE,1.777705,ETM_L1TP,ETM,DEFINITIVE,14521,16541,7261,8271,7261,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20090101_20090331_01.02,2,34°36'44.82"S,149°48'56.05"E,33°39'34.42"S,149°00'38.02"E,33°57'34.02"S,151°04'16.68"E,35°15'24.19"S,148°32'18.71"E,35°33'45.07"S,150°38'23.78"E,-34.61245,149.81557,-33.65956,149.01056,-33.95945,151.0713,-35.25672,148.53853,-35.56252,150.63994,LE07_L1TP_090084_20090109_20161223_01_T1,LE70900842009009ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842009009ASN00
LE07_L1TP_090084_20081224_20161223_01_T1,LE70900842008359ASN00,2008/12/24,LANDSAT_7,OFF,T1,1,, 090, 084,2016/12/23,2008:359:23:39:39.0382500,2008:359:23:40:05.7921249,ASN - Alice Springs  Australia,Day,19,19,68,4,4.435,3.266,3,9,N,LPGS_12.8.2,FULL,57.28765256,79.56659377,DE,-8.449119,ETM_L1TP,ETM,DEFINITIVE,14561,16541,7281,8271,7281,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,34°35'02.04"S,149°39'13.32"E,33°37'39.00"S,148°51'04.68"E,33°55'44.40"S,150°54'39.60"E,35°13'26.40"S,148°22'37.56"E,35°31'53.40"S,150°28'38.28"E,-34.5839,149.6537,-33.6275,148.8513,-33.929,150.911,-35.224,148.3771,-35.5315,150.4773,LE07_L1TP_090084_20081224_20161223_01_T1,LE70900842008359ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008359ASN00
LE07_L1TP_090084_20081208_20161223_01_T1,LE70900842008343ASN00,2008/12/08,LANDSAT_7,OFF,T1,1,, 090, 084,2016/12/23,2008:343:23:39:30.3898125,2008:343:23:39:57.1437500,ASN - Alice Springs  Australia,Day,7,8,125,4,4.706,3.206,3.445,9,N,LPGS_12.8.2,FULL,58.54369898,77.08121435,DE,-10.742967,ETM_L1TP,ETM,DEFINITIVE,14581,16521,7291,8261,7291,8261,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,34°34'23.52"S,149°39'03.24"E,33°37'01.56"S,148°50'54.24"E,33°55'05.52"S,150°54'25.92"E,35°12'50.40"S,148°22'29.28"E,35°31'16.32"S,150°28'27.12"E,-34.5732,149.6509,-33.6171,148.8484,-33.9182,150.9072,-35.214,148.3748,-35.5212,150.4742,LE07_L1TP_090084_20081208_20161223_01_T1,LE70900842008343ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008343ASN00
LE07_L1GT_090084_20081122_20161224_01_T2,LE70900842008327ASN00,2008/11/22,LANDSAT_7,OFF,T2,1,, 090, 084,2016/12/24,2008:327:23:39:19.7179999,2008:327:23:39:46.4720000,ASN - Alice Springs  Australia,Day,90,90,-1,-1,,,,9,N,LPGS_12.8.2,FULL,58.4067295,71.73416767,DE,-5.591988,ETM_L1GT,ETM,DEFINITIVE,14501,16541,7251,8271,7251,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,34°33'56.88"S,149°39'17.28"E,33°36'42.48"S,148°51'09.72"E,33°54'44.64"S,150°54'38.16"E,35°12'32.04"S,148°22'42.96"E,35°30'56.16"S,150°28'37.56"E,-34.5658,149.6548,-33.6118,148.8527,-33.9124,150.9106,-35.2089,148.3786,-35.5156,150.4771,LE07_L1GT_090084_20081122_20161224_01_T2,LE70900842008327ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008327ASN00
LE07_L1TP_090084_20081106_20161224_01_T1,LE70900842008311ASN00,2008/11/06,LANDSAT_7,OFF,T1,1,, 090, 084,2016/12/24,2008:311:23:39:06.8488125,2008:311:23:39:33.6028125,ASN - Alice Springs  Australia,Day,100,100,61,4,4.738,3.181,3.512,9,N,LPGS_12.8.2,FULL,56.49385554,65.01138288,DE,-9.807155,ETM_L1TP,ETM,DEFINITIVE,14561,16521,7281,8261,7281,8261,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,34°33'42.48"S,149°39'56.52"E,33°36'17.64"S,148°51'50.40"E,33°54'18.00"S,150°55'17.40"E,35°12'09.36"S,148°23'30.84"E,35°30'31.32"S,150°29'23.64"E,-34.5618,149.6657,-33.6049,148.864,-33.905,150.9215,-35.2026,148.3919,-35.5087,150.4899,LE07_L1TP_090084_20081106_20161224_01_T1,LE70900842008311ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008311ASN00
LE07_L1TP_090084_20081021_20161224_01_T1,LE70900842008295ASN00,2008/10/21,LANDSAT_7,OFF,T1,1,, 090, 084,2016/12/24,2008:295:23:38:51.8649374,2008:295:23:39:18.6189374,ASN - Alice Springs  Australia,Day,49,49,30,4,5.296,3.433,4.032,9,N,LPGS_12.8.2,FULL,52.84375791,58.53660091,DE,4.607303,ETM_L1TP,ETM,DEFINITIVE,14501,16541,7251,8271,7251,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,34°33'41.04"S,149°40'57.36"E,33°36'24.84"S,148°52'49.80"E,33°54'24.12"S,150°56'18.24"E,35°12'13.68"S,148°24'27.72"E,35°30'34.20"S,150°30'21.96"E,-34.5614,149.6826,-33.6069,148.8805,-33.9067,150.9384,-35.2038,148.4077,-35.5095,150.5061,LE07_L1TP_090084_20081021_20161224_01_T1,LE70900842008295ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008295ASN00
LE07_L1TP_090084_20081005_20161224_01_T1,LE70900842008279ASN00,2008/10/05,LANDSAT_7,OFF,T1,1,, 090, 084,2016/12/24,2008:279:23:38:46.1123750,2008:279:23:39:12.8664374,ASN - Alice Springs  Australia,Day,59,58,56,4,3.961,2.784,2.818,9,N,LPGS_12.8.2,FULL,47.91359007,53.15049722,DE,.56722,ETM_L1TP,ETM,DEFINITIVE,14541,16521,7271,8261,7271,8261,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,34°34'16.32"S,149°42'37.08"E,33°37'10.56"S,148°54'21.96"E,33°55'00.12"S,150°57'52.20"E,35°12'58.32"S,148°26'09.96"E,35°31'09.48"S,150°32'06.36"E,-34.5712,149.7103,-33.6196,148.9061,-33.9167,150.9645,-35.2162,148.4361,-35.5193,150.5351,LE07_L1TP_090084_20081005_20161224_01_T1,LE70900842008279ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008279ASN00
LE07_L1TP_090084_20080919_20161224_01_T1,LE70900842008263ASN00,2008/09/19,LANDSAT_7,OFF,T1,1,, 090, 084,2016/12/24,2008:263:23:38:56.2795000,2008:263:23:39:23.0335000,ASN - Alice Springs  Australia,Day,3,3,194,4,4.383,3.066,3.132,9,N,LPGS_12.8.2,FULL,42.33052192,48.88215584,DE,-1.175622,ETM_L1TP,ETM,DEFINITIVE,14481,16541,7241,8271,7241,8271,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,34°34'40.80"S,149°43'35.76"E,33°37'28.20"S,148°55'21.00"E,33°55'17.04"S,150°58'54.48"E,35°13'18.12"S,148°27'08.28"E,35°31'28.20"S,150°33'07.92"E,-34.578,149.7266,-33.6245,148.9225,-33.9214,150.9818,-35.2217,148.4523,-35.5245,150.5522,LE07_L1TP_090084_20080919_20161224_01_T1,LE70900842008263ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008263ASN00
LE07_L1GT_090084_20080903_20161225_01_T2,LE70900842008247ASA00,2008/09/03,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/25,2008:247:23:39:05.0848125,2008:247:23:39:31.8388749,ASA - Alice Springs  Austrailia,Day,93,93,-1,-1,,,,9,N,LPGS_12.8.2,FULL,36.69156981,45.38143243,DE,14.808234,ETM_L1GT,ETM,DEFINITIVE,14561,16521,7281,8261,7281,8261,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,34°37'01.24"S,149°49'41.84"E,33°39'49.82"S,149°01'24.10"E,33°57'43.67"S,151°05'03.26"E,35°15'39.82"S,148°33'07.92"E,35°33'55.04"S,150°39'13.54"E,-34.61701,149.82829,-33.66384,149.02336,-33.96213,151.08424,-35.26106,148.5522,-35.56529,150.65376,LE07_L1GT_090084_20080903_20161225_01_T2,LE70900842008247ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008247ASA00
LE07_L1TP_090084_20080818_20161225_01_T1,LE70900842008231ASN00,2008/08/18,LANDSAT_7,OFF,T1,1,, 090, 084,2016/12/25,2008:231:23:39:12.5801874,2008:231:23:39:39.3342499,ASN - Alice Springs  Australia,Day,27,26,179,4,4.339,3.137,2.998,9,N,LPGS_12.8.2,FULL,31.46673319,42.61569435,DE,-12.039925,ETM_L1TP,ETM,DEFINITIVE,14561,16521,7281,8261,7281,8261,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,34°35'58.20"S,149°45'16.92"E,33°38'50.64"S,148°56'54.24"E,33°56'38.40"S,151°00'34.56"E,35°14'40.56"S,148°28'46.56"E,35°32'50.28"S,150°34'53.40"E,-34.5995,149.7547,-33.6474,148.9484,-33.944,151.0096,-35.2446,148.4796,-35.5473,150.5815,LE07_L1TP_090084_20080818_20161225_01_T1,LE70900842008231ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842008231ASN00
