Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Data Type Level-1,Sensor Identifier,Ephemeris Type,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_L1GS_090084_19890603_20170203_01_T2,LT50900841989154ASA00,1989/06/03,LANDSAT_5,T2,1,SAM, 090, 084,2017/02/03,1989:154:23:18:19.3836900,1989:154:23:18:46.1576300,ASA,DAY,45,44,-1,-1,,,,N,,9,N,LPGS_12.8.3,FULL,21.43258545,39.79359661,TM_L1GS,TM,DEFINITIVE,7231,8041,7231,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19890401_19890630_01.03,34°36'33.19"S,149°47'36.78"E,33°40'18.88"S,149°01'57.40"E,33°57'30.02"S,151°00'04.32"E,35°14'56.44"S,148°34'04.84"E,35°32'26.81"S,150°34'22.44"E,-34.60922,149.79355,-33.67191,149.03261,-33.95834,151.0012,-35.24901,148.56801,-35.54078,150.5729,LT05_L1GS_090084_19890603_20170203_01_T2,LT50900841989154ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841989154ASA00
LT05_L1GS_090084_19890518_20170203_01_T2,LT50900841989138ASA00,1989/05/18,LANDSAT_5,T2,1,SAM, 090, 084,2017/02/03,1989:138:23:18:29.8735000,1989:138:23:18:56.6458800,ASA,DAY,87,87,-1,-1,,,,N,,9,N,LPGS_12.8.3,FULL,23.91578002,41.03020051,TM_L1GS,TM,DEFINITIVE,7241,8061,7241,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19890401_19890630_01.03,34°36'40.72"S,149°49'22.94"E,33°40'26.40"S,149°03'43.49"E,33°57'37.55"S,151°01'50.59"E,35°15'03.92"S,148°35'50.89"E,35°32'34.33"S,150°36'08.68"E,-34.61131,149.82304,-33.674,149.06208,-33.96043,151.03072,-35.25109,148.59747,-35.54287,150.60241,LT05_L1GS_090084_19890518_20170203_01_T2,LT50900841989138ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841989138ASA00
LT05_L1GS_090084_19890331_20170204_01_T2,LT50900841989090ASA00,1989/03/31,LANDSAT_5,T2,1,SAM, 090, 084,2017/02/04,1989:090:23:19:05.0119400,1989:090:23:19:31.7800600,ASA,DAY,100,100,-1,-1,,,,N,,7,N,LPGS_12.8.3,FULL,34.91294193,53.37355249,TM_L1GS,TM,DEFINITIVE,7241,8061,7241,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19890101_19890331_01.03,34°37'22.62"S,149°52'39.22"E,33°41'08.23"S,149°06'59.47"E,33°58'19.52"S,151°05'07.51"E,35°15'45.76"S,148°39'06.48"E,35°33'16.31"S,150°39'25.27"E,-34.62295,149.87756,-33.68562,149.11652,-33.97209,151.08542,-35.26271,148.6518,-35.55453,150.65702,LT05_L1GS_090084_19890331_20170204_01_T2,LT50900841989090ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841989090ASA00
LT05_L1TP_090084_19890315_20170204_01_T1,LT50900841989074ASA00,1989/03/15,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/04,1989:074:23:19:19.3620000,1989:074:23:19:46.1286900,ASA,DAY,74,73,79,4,6.276,4.942,3.868,N,,9,N,LPGS_12.8.3,FULL,38.69688108,59.80267362,TM_L1TP,TM,DEFINITIVE,7241,8051,7241,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19890101_19890331_01.03,34°37'21.04"S,149°52'33.60"E,33°41'06.65"S,149°06'53.86"E,33°58'17.94"S,151°05'01.86"E,35°15'44.17"S,148°39'00.90"E,35°33'14.72"S,150°39'19.66"E,-34.62251,149.876,-33.68518,149.11496,-33.97165,151.08385,-35.26227,148.65025,-35.55409,150.65546,LT05_L1TP_090084_19890315_20170204_01_T1,LT50900841989074ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841989074ASA00
LT05_L1TP_090084_19890227_20170204_01_T1,LT50900841989058ASA00,1989/02/27,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/04,1989:058:23:19:52.4450000,1989:058:23:20:19.2100600,ASA,DAY,23,22,98,4,4.796,3.457,3.324,N,,9,N,LPGS_12.8.3,FULL,42.24347806,66.65077377,TM_L1TP,TM,DEFINITIVE,7241,8041,7241,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19890101_19890331_01.03,34°36'04.68"S,149°47'37.64"E,33°39'50.40"S,149°01'58.44"E,33°57'01.44"S,151°00'04.75"E,35°14'28.00"S,148°34'06.17"E,35°31'58.26"S,150°34'23.09"E,-34.6013,149.79379,-33.664,149.0329,-33.9504,151.00132,-35.24111,148.56838,-35.53285,150.57308,LT05_L1TP_090084_19890227_20170204_01_T1,LT50900841989058ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841989058ASA00
LT05_L1TP_090084_19890126_20170205_01_T1,LT50900841989026ASA00,1989/01/26,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/05,1989:026:23:20:02.5716900,1989:026:23:20:29.3341300,ASA,DAY,43,44,42,4,5.451,4.27,3.389,N,,9,N,LPGS_12.8.3,FULL,48.46638987,78.63365875,TM_L1TP,TM,DEFINITIVE,7241,8061,7241,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19890101_19890331_01.03,34°36'48.06"S,149°50'06.43"E,33°40'33.71"S,149°04'26.94"E,33°57'44.89"S,151°02'34.19"E,35°15'11.27"S,148°36'34.24"E,35°32'41.71"S,150°36'52.24"E,-34.61335,149.83512,-33.67603,149.07415,-33.96247,151.04283,-35.25313,148.60951,-35.54492,150.61451,LT05_L1TP_090084_19890126_20170205_01_T1,LT50900841989026ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841989026ASA00
LT05_L1TP_090084_19890110_20170204_01_T1,LT50900841989010ASA01,1989/01/10,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/04,1989:010:23:20:18.1118100,1989:010:23:20:44.8730600,ASA,DAY,20,20,130,4,4.731,3.412,3.278,N,,9,N,LPGS_12.8.3,FULL,51.16026604,82.17404353,TM_L1TP,TM,DEFINITIVE,7231,8071,7231,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19890101_19890331_01.03,34°36'13.25"S,149°48'27.00"E,33°39'58.97"S,149°02'47.72"E,33°57'10.01"S,151°00'54.25"E,35°14'36.53"S,148°34'55.38"E,35°32'06.86"S,150°35'12.52"E,-34.60368,149.8075,-33.66638,149.04659,-33.95278,151.01507,-35.24348,148.58205,-35.53524,150.58681,LT05_L1TP_090084_19890110_20170204_01_T1,LT50900841989010ASA01,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841989010ASA01
LT05_L1GS_090084_19881225_20170205_01_T2,LT50900841988360ASA00,1988/12/25,LANDSAT_5,T2,1,SAM, 090, 084,2017/02/05,1988:360:23:20:23.7941900,1988:360:23:20:50.5537500,ASA,DAY,100,100,-1,-1,,,,N,,9,N,LPGS_12.8.3,FULL,53.39024583,83.05945401,TM_L1GS,TM,DEFINITIVE,7231,8071,7231,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19881001_19881231_01.03,34°36'28.55"S,149°48'49.21"E,33°40'14.23"S,149°03'09.83"E,33°57'25.34"S,151°01'16.68"E,35°14'51.79"S,148°35'17.34"E,35°32'22.16"S,150°35'34.84"E,-34.60793,149.81367,-33.67062,149.05273,-33.95704,151.0213,-35.24772,148.58815,-35.53949,150.59301,LT05_L1GS_090084_19881225_20170205_01_T2,LT50900841988360ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988360ASA00
LT05_L1TP_090084_19881209_20170205_01_T1,LT50900841988344ASA00,1988/12/09,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/05,1988:344:23:20:30.0524400,1988:344:23:20:56.8104400,ASA,DAY,27,27,65,4,6.613,4.393,4.943,N,,9,N,LPGS_12.8.3,FULL,54.78145783,80.9369221,TM_L1TP,TM,DEFINITIVE,7241,8061,7241,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19881001_19881231_01.03,34°36'39.24"S,149°48'50.00"E,33°40'24.92"S,149°03'10.55"E,33°57'36.07"S,151°01'17.62"E,35°15'02.45"S,148°35'17.95"E,35°32'32.86"S,150°35'35.74"E,-34.6109,149.81389,-33.67359,149.05293,-33.96002,151.02156,-35.25068,148.58832,-35.54246,150.59326,LT05_L1TP_090084_19881209_20170205_01_T1,LT50900841988344ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988344ASA00
LT05_L1TP_090084_19881123_20170206_01_T1,LT50900841988328ASA00,1988/11/23,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/06,1988:328:23:20:40.6168100,1988:328:23:21:07.3720000,ASA,DAY,44,43,100,4,4.757,3.312,3.415,N,,9,N,LPGS_12.8.3,FULL,54.85066126,76.1498504,TM_L1TP,TM,DEFINITIVE,7231,8041,7231,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19881001_19881231_01.03,34°36'11.63"S,149°47'39.77"E,33°39'57.35"S,149°02'00.53"E,33°57'08.39"S,151°00'06.98"E,35°14'34.91"S,148°34'08.18"E,35°32'05.24"S,150°34'25.28"E,-34.60323,149.79438,-33.66593,149.03348,-33.95233,151.00194,-35.24303,148.56894,-35.53479,150.57369,LT05_L1TP_090084_19881123_20170206_01_T1,LT50900841988328ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988328ASA00
LT05_L1TP_090084_19881107_20170205_01_T1,LT50900841988312ASA00,1988/11/07,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/05,1988:312:23:20:40.5801900,1988:312:23:21:07.3340000,ASA,DAY,3,4,166,4,4.702,3.352,3.298,N,,9,N,LPGS_12.8.3,FULL,53.21490456,69.84841727,TM_L1TP,TM,DEFINITIVE,7231,8041,7231,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19881001_19881231_01.03,34°36'24.19"S,149°48'47.02"E,33°40'09.88"S,149°03'07.67"E,33°57'20.99"S,151°01'14.41"E,35°14'47.44"S,148°35'15.22"E,35°32'17.81"S,150°35'32.60"E,-34.60672,149.81306,-33.66941,149.05213,-33.95583,151.02067,-35.24651,148.58756,-35.53828,150.59239,LT05_L1TP_090084_19881107_20170205_01_T1,LT50900841988312ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988312ASA00
LT05_L1TP_090084_19881022_20170205_01_T1,LT50900841988296ASA00,1988/10/22,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/05,1988:296:23:20:37.3999400,1988:296:23:21:04.1521300,ASA,DAY,20,20,101,4,4.544,3.375,3.042,N,,9,N,LPGS_12.8.3,FULL,49.86011223,63.50020576,TM_L1TP,TM,DEFINITIVE,7241,8041,7241,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19881001_19881231_01.03,34°36'56.77"S,149°50'23.42"E,33°40'42.42"S,149°04'43.86"E,33°57'53.64"S,151°02'51.32"E,35°15'19.94"S,148°36'51.08"E,35°32'50.42"S,150°37'09.30"E,-34.61577,149.83984,-33.67845,149.07885,-33.9649,151.04759,-35.25554,148.61419,-35.54734,150.61925,LT05_L1TP_090084_19881022_20170205_01_T1,LT50900841988296ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988296ASA00
LT05_L1TP_090084_19881006_20170205_01_T1,LT50900841988280ASA00,1988/10/06,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/05,1988:280:23:20:42.8078800,1988:280:23:21:09.5585000,ASA,DAY,0,0,191,4,4.385,3.027,3.173,N,,9,N,LPGS_12.8.3,FULL,45.17707124,58.01867714,TM_L1TP,TM,DEFINITIVE,7241,8061,7241,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19881001_19881231_01.03,34°36'55.15"S,149°49'37.60"E,33°40'40.80"S,149°03'58.03"E,33°57'52.02"S,151°02'05.46"E,35°15'18.32"S,148°36'05.29"E,35°32'48.80"S,150°36'23.44"E,-34.61532,149.82711,-33.678,149.06612,-33.96445,151.03485,-35.25509,148.60147,-35.54689,150.60651,LT05_L1TP_090084_19881006_20170205_01_T1,LT50900841988280ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988280ASA00
LT05_L1TP_090084_19880920_20170206_01_T1,LT50900841988264ASA00,1988/09/20,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/06,1988:264:23:20:47.8750000,1988:264:23:21:14.6244400,ASA,DAY,21,23,96,4,4.366,3.098,3.077,N,,9,N,LPGS_12.8.3,FULL,39.74580351,53.5833421,TM_L1TP,TM,DEFINITIVE,7231,8071,7231,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880701_19880930_01.03,34°36'43.74"S,149°48'42.59"E,33°40'29.42"S,149°03'03.10"E,33°57'40.57"S,151°01'10.27"E,35°15'06.95"S,148°35'10.46"E,35°32'37.39"S,150°35'28.36"E,-34.61215,149.81183,-33.67484,149.05086,-33.96127,151.01952,-35.25193,148.58624,-35.54372,150.59121,LT05_L1TP_090084_19880920_20170206_01_T1,LT50900841988264ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988264ASA00
LT05_L1TP_090084_19880904_20170206_01_T1,LT50900841988248ASA00,1988/09/04,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/06,1988:248:23:20:52.3258100,1988:248:23:21:19.0720600,ASA,DAY,14,14,158,4,4.325,2.898,3.21,N,,9,N,LPGS_12.8.3,FULL,34.19498751,49.96196545,TM_L1TP,TM,DEFINITIVE,7231,8071,7231,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880701_19880930_01.03,34°36'05.76"S,149°47'43.15"E,33°39'51.48"S,149°02'03.95"E,33°57'02.52"S,151°00'10.26"E,35°14'29.04"S,148°34'11.64"E,35°31'59.34"S,150°34'28.60"E,-34.6016,149.79532,-33.6643,149.03443,-33.9507,151.00285,-35.2414,148.5699,-35.53315,150.57461,LT05_L1TP_090084_19880904_20170206_01_T1,LT50900841988248ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988248ASA00
LT05_L1TP_090084_19880803_20170207_01_T1,LT50900841988216ASA00,1988/08/03,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/07,1988:216:23:20:48.0844400,1988:216:23:21:14.8263100,ASA,DAY,8,8,181,4,4.626,3.259,3.283,N,,9,N,LPGS_12.8.3,FULL,24.87309505,44.19627521,TM_L1TP,TM,DEFINITIVE,7241,8051,7241,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880701_19880930_01.03,34°36'12.78"S,149°47'56.04"E,33°39'58.50"S,149°02'16.80"E,33°57'09.54"S,151°00'23.26"E,35°14'36.06"S,148°34'24.42"E,35°32'06.40"S,150°34'41.56"E,-34.60355,149.7989,-33.66625,149.038,-33.95265,151.00646,-35.24335,148.57345,-35.53511,150.57821,LT05_L1TP_090084_19880803_20170207_01_T1,LT50900841988216ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988216ASA00
LT05_L1TP_090084_19880718_20170208_01_T1,LT50900841988200ASA00,1988/07/18,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/08,1988:200:23:20:46.7740600,1988:200:23:21:13.5141300,ASA,DAY,69,69,152,4,4.874,3.329,3.56,N,,9,N,LPGS_12.8.3,FULL,21.94125295,41.90767828,TM_L1TP,TM,DEFINITIVE,7231,8041,7231,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880701_19880930_01.03,34°36'25.92"S,149°47'27.02"E,33°40'11.60"S,149°01'47.68"E,33°57'22.72"S,150°59'54.46"E,35°14'49.16"S,148°33'55.19"E,35°32'19.54"S,150°34'12.65"E,-34.6072,149.79084,-33.66989,149.02991,-33.95631,150.99846,-35.24699,148.56533,-35.53876,150.57018,LT05_L1TP_090084_19880718_20170208_01_T1,LT50900841988200ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988200ASA00
LT05_L1TP_090084_19880702_20170208_01_T1,LT50900841988184ASA00,1988/07/02,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/08,1988:184:23:20:44.2240000,1988:184:23:21:10.9620600,ASA,DAY,78,77,70,4,4.961,3.64,3.371,N,,7,N,LPGS_12.8.3,FULL,20.5038265,40.17420192,TM_L1TP,TM,DEFINITIVE,7231,8041,7231,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880701_19880930_01.03,34°36'11.70"S,149°47'12.34"E,33°39'57.42"S,149°01'33.10"E,33°57'08.46"S,150°59'39.55"E,35°14'34.98"S,148°33'40.75"E,35°32'05.32"S,150°33'57.85"E,-34.60325,149.78676,-33.66595,149.02586,-33.95235,150.99432,-35.24305,148.56132,-35.53481,150.56607,LT05_L1TP_090084_19880702_20170208_01_T1,LT50900841988184ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988184ASA00
LT05_L1TP_090084_19880616_20170208_01_T1,LT50900841988168ASA00,1988/06/16,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/08,1988:168:23:20:39.9333800,1988:168:23:21:06.6700600,ASA,DAY,70,69,38,4,4.823,3.426,3.395,N,,9,N,LPGS_12.8.3,FULL,20.58695027,39.26254024,TM_L1TP,TM,DEFINITIVE,7231,8051,7231,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880401_19880630_01.03,34°36'26.10"S,149°47'11.36"E,33°40'11.78"S,149°01'32.02"E,33°57'22.90"S,150°59'38.80"E,35°14'49.34"S,148°33'39.53"E,35°32'19.72"S,150°33'56.99"E,-34.60725,149.78649,-33.66994,149.02556,-33.95636,150.99411,-35.24704,148.56098,-35.53881,150.56583,LT05_L1TP_090084_19880616_20170208_01_T1,LT50900841988168ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988168ASA00
LT05_L1TP_090084_19880531_20170208_01_T1,LT50900841988152ASA00,1988/05/31,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/08,1988:152:23:20:34.6448100,1988:152:23:21:01.3789400,ASA,DAY,100,100,88,4,4.591,3.032,3.448,N,,9,N,LPGS_12.8.3,FULL,22.07051147,39.46225465,TM_L1TP,TM,PREDICTIVE,7231,8071,7231,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880401_19880630_01.03,34°36'27.25"S,149°47'21.98"E,33°40'12.94"S,149°01'42.64"E,33°57'24.05"S,150°59'49.42"E,35°14'50.50"S,148°33'50.15"E,35°32'20.87"S,150°34'07.61"E,-34.60757,149.78944,-33.67026,149.02851,-33.95668,150.99706,-35.24736,148.56393,-35.53913,150.56878,LT05_L1TP_090084_19880531_20170208_01_T1,LT50900841988152ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988152ASA00
LT05_L1TP_090084_19880515_20170208_01_T1,LT50900841988136ASA00,1988/05/15,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/08,1988:136:23:20:28.1408800,1988:136:23:20:54.8723100,ASA,DAY,85,84,78,4,6.328,4.731,4.202,N,,9,N,LPGS_12.8.3,FULL,24.68595707,41.00862434,TM_L1TP,TM,PREDICTIVE,7231,8081,7231,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880401_19880630_01.03,34°36'14.76"S,149°47'49.96"E,33°40'00.48"S,149°02'10.68"E,33°57'11.56"S,151°00'17.21"E,35°14'38.04"S,148°34'18.30"E,35°32'08.38"S,150°34'35.47"E,-34.6041,149.79721,-33.6668,149.0363,-33.95321,151.00478,-35.2439,148.57175,-35.53566,150.57652,LT05_L1TP_090084_19880515_20170208_01_T1,LT50900841988136ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988136ASA00
LT05_L1TP_090084_19880413_20170209_01_T1,LT50900841988104ASA00,1988/04/13,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/09,1988:104:23:20:10.1697500,1988:104:23:20:36.8963100,ASA,DAY,1,1,197,4,4.306,2.839,3.237,N,,9,N,LPGS_12.8.3,FULL,31.84401245,48.52173404,TM_L1TP,TM,DEFINITIVE,7231,8051,7231,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880401_19880630_01.03,34°36'50.51"S,149°49'15.53"E,33°40'36.16"S,149°03'36.00"E,33°57'47.34"S,151°01'43.32"E,35°15'13.72"S,148°35'43.30"E,35°32'44.16"S,150°36'01.33"E,-34.61403,149.82098,-33.67671,149.06,-33.96315,151.0287,-35.25381,148.59536,-35.5456,150.60037,LT05_L1TP_090084_19880413_20170209_01_T1,LT50900841988104ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988104ASA00
LT05_L1TP_090084_19880328_20170209_01_T1,LT50900841988088ASA00,1988/03/28,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/09,1988:088:23:20:06.5165000,1988:088:23:20:33.2406300,ASA,DAY,0,0,187,4,4.26,2.845,3.171,N,,9,N,LPGS_12.8.3,FULL,35.69662724,54.27883808,TM_L1TP,TM,DEFINITIVE,7231,8041,7231,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880101_19880331_01.03,34°36'39.28"S,149°48'20.48"E,33°40'24.96"S,149°02'41.03"E,33°57'36.11"S,151°00'48.10"E,35°15'02.48"S,148°34'48.43"E,35°32'32.89"S,150°35'06.22"E,-34.61091,149.80569,-33.6736,149.04473,-33.96003,151.01336,-35.25069,148.58012,-35.54247,150.58506,LT05_L1TP_090084_19880328_20170209_01_T1,LT50900841988088ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988088ASA00
LT05_L1TP_090084_19880312_20170209_01_T1,LT50900841988072ASA00,1988/03/12,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/09,1988:072:23:19:58.6788100,1988:072:23:20:25.4010000,ASA,DAY,32,31,160,4,4.355,2.905,3.244,N,,9,N,LPGS_12.8.3,FULL,39.39600331,60.90470709,TM_L1TP,TM,PREDICTIVE,7231,8031,7231,8031,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880101_19880331_01.03,34°36'23.00"S,149°48'09.14"E,33°40'08.69"S,149°02'29.83"E,33°57'19.80"S,151°00'36.54"E,35°14'46.25"S,148°34'37.34"E,35°32'16.62"S,150°34'54.73"E,-34.60639,149.80254,-33.66908,149.04162,-33.9555,151.01015,-35.24618,148.57704,-35.53795,150.58187,LT05_L1TP_090084_19880312_20170209_01_T1,LT50900841988072ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988072ASA00
LT05_L1TP_090084_19880225_20170209_01_T1,LT50900841988056ASA00,1988/02/25,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/09,1988:056:23:19:49.5093800,1988:056:23:20:16.2289400,ASA,DAY,0,0,180,4,4.293,2.726,3.316,N,,9,N,LPGS_12.8.3,FULL,42.80682314,67.83497987,TM_L1TP,TM,PREDICTIVE,7241,8051,7241,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880101_19880331_01.03,34°36'11.23"S,149°47'54.71"E,33°39'56.95"S,149°02'15.47"E,33°57'07.99"S,151°00'21.92"E,35°14'34.51"S,148°34'23.12"E,35°32'04.85"S,150°34'40.19"E,-34.60312,149.79853,-33.66582,149.03763,-33.95222,151.00609,-35.24292,148.57309,-35.53468,150.57783,LT05_L1TP_090084_19880225_20170209_01_T1,LT50900841988056ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988056ASA00
LT05_L1TP_090084_19880209_20170209_01_T1,LT50900841988040ASA00,1988/02/09,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/09,1988:040:23:19:37.1297500,1988:040:23:20:03.8478800,ASA,DAY,12,13,82,4,4.783,3.399,3.365,N,,9,N,LPGS_12.8.3,FULL,45.93480048,74.31585162,TM_L1TP,TM,DEFINITIVE,7231,8061,7231,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880101_19880331_01.03,34°36'30.31"S,149°47'59.53"E,33°40'16.00"S,149°02'20.15"E,33°57'27.11"S,151°00'27.04"E,35°14'53.56"S,148°34'27.62"E,35°32'23.93"S,150°34'45.19"E,-34.60842,149.79987,-33.67111,149.03893,-33.95753,151.00751,-35.24821,148.57434,-35.53998,150.57922,LT05_L1TP_090084_19880209_20170209_01_T1,LT50900841988040ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988040ASA00
LT05_L1TP_090084_19880124_20170209_01_T1,LT50900841988024ASA00,1988/01/24,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/09,1988:024:23:19:19.3066900,1988:024:23:19:46.0233100,ASA,DAY,0,0,173,4,4.682,3.409,3.21,N,,9,N,LPGS_12.8.3,FULL,48.79157977,79.55699915,TM_L1TP,TM,DEFINITIVE,7231,8081,7231,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880101_19880331_01.03,34°36'27.00"S,149°49'12.36"E,33°40'12.68"S,149°03'33.01"E,33°57'23.80"S,151°01'39.79"E,35°14'50.24"S,148°35'40.52"E,35°32'20.62"S,150°35'57.98"E,-34.6075,149.8201,-33.67019,149.05917,-33.95661,151.02772,-35.24729,148.59459,-35.53906,150.59944,LT05_L1TP_090084_19880124_20170209_01_T1,LT50900841988024ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988024ASA00
LT05_L1TP_090084_19880108_20170210_01_T1,LT50900841988008ASA00,1988/01/08,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/10,1988:008:23:19:01.4285000,1988:008:23:19:28.1431300,ASA,DAY,3,3,158,4,4.661,3.4,3.188,N,,9,N,LPGS_12.8.3,FULL,51.34437391,82.7249909,TM_L1TP,TM,PREDICTIVE,7241,8071,7241,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19880101_19880331_01.03,34°36'57.10"S,149°50'02.04"E,33°40'42.74"S,149°04'22.48"E,33°57'53.96"S,151°02'29.94"E,35°15'20.27"S,148°36'29.70"E,35°32'50.75"S,150°36'47.92"E,-34.61586,149.8339,-33.67854,149.07291,-33.96499,151.04165,-35.25563,148.60825,-35.54743,150.61331,LT05_L1TP_090084_19880108_20170210_01_T1,LT50900841988008ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841988008ASA00
