Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_090084_20021021_20170127_01_T1,LE70900842002294EDC00,2002/10/21,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/27,2002:294:23:37:51.9120625,2002:294:23:38:19.0010625,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,5,5,133,4,5.363,3.339,4.197,9,N,LPGS_12.8.3,FULL,52.53251555,58.49879688,,,ETM_L1TP,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,34°36'43.20"S,149°44'41.64"E,33°38'51.36"S,148°56'39.48"E,33°56'51.00"S,151°00'14.04"E,35°15'51.84"S,148°27'59.04"E,35°34'12.72"S,150°34'01.56"E,-34.612,149.7449,-33.6476,148.9443,-33.9475,151.0039,-35.2644,148.4664,-35.5702,150.5671,LE07_L1TP_090084_20021021_20170127_01_T1,LE70900842002294EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002294EDC00
LE07_L1TP_090084_20021005_20170128_01_T1,LE70900842002278ASA00,2002/10/05,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/28,2002:278:23:37:46.8068125,2002:278:23:38:13.8937500,ASA - Alice Springs  Austrailia,Day,0,0,118,4,4.746,2.749,3.869,9,N,LPGS_12.8.3,FULL,47.59764117,53.12768263,NA,,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,34°37'00.41"S,149°47'59.78"E,33°39'12.06"S,148°59'53.84"E,33°57'05.36"S,151°03'28.40"E,35°16'21.68"S,148°31'10.42"E,35°34'36.34"S,150°37'13.51"E,-34.61678,149.79994,-33.65335,148.99829,-33.95149,151.05789,-35.27269,148.51956,-35.57676,150.62042,LE07_L1TP_090084_20021005_20170128_01_T1,LE70900842002278ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002278ASA00
LE07_L1TP_090084_20020919_20170128_01_T1,LE70900842002262EDC00,2002/09/19,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/28,2002:262:23:37:50.6723750,2002:262:23:38:17.7564374,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,2,2,191,4,4.716,2.813,3.785,9,N,LPGS_12.8.3,FULL,41.98468119,48.94957724,,,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020701_20020930_01.02,-1,34°36'43.20"S,149°47'56.76"E,33°39'01.08"S,148°59'51.00"E,33°56'54.24"S,151°03'26.28"E,35°16'01.56"S,148°31'13.44"E,35°34'17.04"S,150°37'17.04"E,-34.612,149.7991,-33.6503,148.9975,-33.9484,151.0573,-35.2671,148.5204,-35.5714,150.6214,LE07_L1TP_090084_20020919_20170128_01_T1,LE70900842002262EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002262EDC00
LE07_L1TP_090084_20020903_20170128_01_T1,LE70900842002246EDC00,2002/09/03,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/28,2002:246:23:38:03.7782499,2002:246:23:38:30.8600624,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,0,198,4,4.421,2.801,3.42,9,N,LPGS_12.8.3,FULL,36.33097052,45.57762757,,,ETM_L1TP,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020701_20020930_01.02,-1,34°36'43.20"S,149°47'01.68"E,33°38'56.40"S,148°58'55.92"E,33°56'49.56"S,151°02'30.84"E,35°15'55.44"S,148°30'23.04"E,35°34'10.20"S,150°36'25.92"E,-34.612,149.7838,-33.649,148.9822,-33.9471,151.0419,-35.2654,148.5064,-35.5695,150.6072,LE07_L1TP_090084_20020903_20170128_01_T1,LE70900842002246EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002246EDC00
LE07_L1TP_090084_20020818_20170128_01_T1,LE70900842002230ASA00,2002/08/18,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/28,2002:230:23:38:13.1018124,2002:230:23:38:40.1810625,ASA - Alice Springs  Austrailia,Day,14,13,192,4,4.395,2.932,3.274,9,N,LPGS_12.8.3,FULL,31.17924053,42.70820301,NA,,ETM_L1TP,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020701_20020930_01.02,-1,34°36'58.86"S,149°48'08.03"E,33°39'10.51"S,149°00'02.30"E,33°57'04.18"S,151°03'37.15"E,35°16'11.10"S,148°31'23.05"E,35°34'26.47"S,150°37'26.15"E,-34.61635,149.80223,-33.65292,149.00064,-33.95116,151.06032,-35.26975,148.52307,-35.57402,150.62393,LE07_L1TP_090084_20020818_20170128_01_T1,LE70900842002230ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002230ASA00
LE07_L1TP_090084_20020802_20170130_01_T1,LE70900842002214ASA00,2002/08/02,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/30,2002:214:23:38:16.7192500,2002:214:23:38:43.7965000,ASA - Alice Springs  Austrailia,Day,54,55,85,4,4.82,3.149,3.649,9,N,LPGS_12.8.3,FULL,26.98092044,40.19632328,NA,,ETM_L1TP,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020701_20020930_01.02,-1,34°36'57.60"S,149°49'00.12"E,33°39'07.38"S,149°00'57.85"E,33°57'01.51"S,151°04'33.13"E,35°16'06.20"S,148°32'18.31"E,35°34'21.83"S,150°38'21.80"E,-34.616,149.8167,-33.65205,149.01607,-33.95042,151.07587,-35.26839,148.53842,-35.57273,150.63939,LE07_L1TP_090084_20020802_20170130_01_T1,LE70900842002214ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002214ASA00
LE07_L1TP_090084_20020717_20170129_01_T1,LE70900842002198EDC00,2002/07/17,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/29,2002:198:23:38:24.0271875,2002:198:23:38:51.1014375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,13,13,184,4,4.801,3.527,3.257,9,N,LPGS_12.8.3,FULL,24.08332519,38.05533791,,,ETM_L1TP,ETM,DEFINITIVE,14601,16201,7301,8101,7301,8101,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020701_20020930_01.02,-1,34°36'43.20"S,149°47'42.36"E,33°38'51.00"S,148°59'34.80"E,33°56'44.52"S,151°03'09.72"E,35°15'50.76"S,148°31'02.28"E,35°34'05.52"S,150°37'05.52"E,-34.612,149.7951,-33.6475,148.993,-33.9457,151.0527,-35.2641,148.5173,-35.5682,150.6182,LE07_L1TP_090084_20020717_20170129_01_T1,LE70900842002198EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002198EDC00
LE07_L1TP_090084_20020701_20170129_01_T1,LE70900842002182EDC01,2002/07/01,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/29,2002:182:23:38:30.5113124,2002:182:23:38:57.5826874,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,22,22,141,4,4.68,3.391,3.226,9,N,LPGS_12.8.3,FULL,22.71459652,36.39005111,,,ETM_L1TP,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020701_20020930_01.02,-1,34°36'43.20"S,149°47'35.16"E,33°39'01.80"S,148°59'30.48"E,33°56'55.68"S,151°03'06.12"E,35°15'59.04"S,148°30'54.72"E,35°34'14.88"S,150°36'58.68"E,-34.612,149.7931,-33.6505,148.9918,-33.9488,151.0517,-35.2664,148.5152,-35.5708,150.6163,LE07_L1TP_090084_20020701_20170129_01_T1,LE70900842002182EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002182EDC01
LE07_L1TP_090084_20020615_20170130_01_T1,LE70900842002166EDC00,2002/06/15,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/30,2002:166:23:38:35.0746250,2002:166:23:39:02.1434375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,5,5,171,4,4.612,3.418,3.097,9,N,LPGS_12.8.3,FULL,22.90735243,35.50701736,,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020401_20020630_01.02,-1,34°36'43.20"S,149°47'51.00"E,33°38'49.56"S,148°59'47.04"E,33°56'43.80"S,151°03'22.32"E,35°15'47.16"S,148°31'13.44"E,35°34'02.64"S,150°37'17.04"E,-34.612,149.7975,-33.6471,148.9964,-33.9455,151.0562,-35.2631,148.5204,-35.5674,150.6214,LE07_L1TP_090084_20020615_20170130_01_T1,LE70900842002166EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002166EDC00
LE07_L1TP_090084_20020530_20170129_01_T1,LE70900842002150EDC00,2002/05/30,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/29,2002:150:23:38:41.1944999,2002:150:23:39:08.2610625,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,17,17,120,4,4.969,3.453,3.573,9,N,LPGS_12.8.3,FULL,24.53480107,35.68231627,,,ETM_L1TP,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020401_20020630_01.02,-1,34°36'43.20"S,149°47'38.04"E,33°38'54.96"S,148°59'30.84"E,33°56'49.56"S,151°03'06.12"E,35°15'53.28"S,148°30'54.72"E,35°34'09.84"S,150°36'58.32"E,-34.612,149.7939,-33.6486,148.9919,-33.9471,151.0517,-35.2648,148.5152,-35.5694,150.6162,LE07_L1TP_090084_20020530_20170129_01_T1,LE70900842002150EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002150EDC00
LE07_L1TP_090084_20020514_20170130_01_T1,LE70900842002134ASA00,2002/05/14,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/30,2002:134:23:38:47.1756250,2002:134:23:39:14.2408124,ASA - Alice Springs  Austrailia,Day,59,59,37,4,3.768,2.301,2.984,9,N,LPGS_12.8.3,FULL,27.33510376,37.16083673,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020401_20020630_01.02,-1,34°36'56.95"S,149°48'25.81"E,33°39'07.85"S,149°00'19.94"E,33°57'02.88"S,151°03'55.04"E,35°16'04.69"S,148°31'43.07"E,35°34'21.50"S,150°37'46.27"E,-34.61582,149.80717,-33.65218,149.00554,-33.9508,151.06529,-35.26797,148.52863,-35.57264,150.62952,LE07_L1TP_090084_20020514_20170130_01_T1,LE70900842002134ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002134ASA00
LE07_L1TP_090084_20020428_20170130_01_T1,LE70900842002118ASA00,2002/04/28,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/30,2002:118:23:38:54.0686874,2002:118:23:39:21.1321250,ASA - Alice Springs  Austrailia,Day,67,67,26,4,4.353,3.14,3.015,9,N,LPGS_12.8.3,FULL,30.94609007,40.12196752,NA,,ETM_L1TP,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020401_20020630_01.02,-1,34°36'56.05"S,149°47'43.66"E,33°39'01.01"S,148°59'40.70"E,33°56'56.15"S,151°03'15.23"E,35°16'00.88"S,148°31'01.45"E,35°34'17.83"S,150°37'04.12"E,-34.61557,149.79546,-33.65028,148.99464,-33.94893,151.05423,-35.26691,148.51707,-35.57162,150.61781,LE07_L1TP_090084_20020428_20170130_01_T1,LE70900842002118ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002118ASA00
LE07_L1TP_090084_20020412_20170131_01_T1,LE70900842002102EDC00,2002/04/12,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/31,2002:102:23:38:53.0629572,2002:102:23:39:20.1245197,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,7,7,173,4,4.253,3.048,2.966,9,N,LPGS_12.8.3,FULL,34.97051686,44.58920608,,,ETM_L1TP,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020401_20020630_01.02,-1,34°36'43.20"S,149°47'18.96"E,33°38'55.32"S,148°59'15.00"E,33°56'51.36"S,151°02'47.40"E,35°16'08.76"S,148°30'33.48"E,35°34'27.12"S,150°36'34.20"E,-34.612,149.7886,-33.6487,148.9875,-33.9476,151.0465,-35.2691,148.5093,-35.5742,150.6095,LE07_L1TP_090084_20020412_20170131_01_T1,LE70900842002102EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002102EDC00
LE07_L1GT_090084_20020327_20170131_01_T2,LE70900842002086ASA00,2002/03/27,LANDSAT_7,ON,T2,1,SAM, 090, 084,2017/01/31,2002:086:23:38:53.2195624,2002:086:23:39:20.2796249,ASA - Alice Springs  Austrailia,Day,94,93,-1,-1,,,,9,N,LPGS_12.8.3,FULL,39.10943245,50.32465957,NA,,ETM_L1GT,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,34°36'53.39"S,149°49'12.90"E,33°39'07.27"S,149°01'08.94"E,33°57'02.74"S,151°04'41.84"E,35°16'03.14"S,148°32'30.66"E,35°34'20.64"S,150°38'31.52"E,-34.61483,149.82025,-33.65202,149.01915,-33.95076,151.07829,-35.26754,148.54185,-35.5724,150.64209,LE07_L1GT_090084_20020327_20170131_01_T2,LE70900842002086ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002086ASA00
LE07_L1TP_090084_20020311_20170131_01_T1,LE70900842002070EDC00,2002/03/11,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/31,2002:070:23:38:59.0728266,2002:070:23:39:26.1303266,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,11,12,163,4,4.376,2.862,3.31,9,N,LPGS_12.8.3,FULL,43.04743953,57.05855383,,,ETM_L1TP,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,34°36'43.20"S,149°46'21.36"E,33°38'47.76"S,148°58'21.36"E,33°56'45.24"S,151°01'53.40"E,35°15'59.04"S,148°29'35.52"E,35°34'18.12"S,150°35'35.88"E,-34.612,149.7726,-33.6466,148.9726,-33.9459,151.0315,-35.2664,148.4932,-35.5717,150.5933,LE07_L1TP_090084_20020311_20170131_01_T1,LE70900842002070EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002070EDC00
LE07_L1TP_090084_20020223_20170131_01_T1,LE70900842002054ASA00,2002/02/23,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/31,2002:054:23:38:59.2504374,2002:054:23:39:26.3050624,ASA - Alice Springs  Austrailia,Day,57,57,51,4,4.062,2.802,2.941,9,N,LPGS_12.8.3,FULL,46.70327026,64.10285568,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,34°36'50.83"S,149°47'46.54"E,33°38'58.67"S,148°59'44.74"E,33°56'55.25"S,151°03'19.08"E,35°15'53.14"S,148°31'07.61"E,35°34'11.64"S,150°37'09.84"E,-34.61412,149.79626,-33.64963,148.99576,-33.94868,151.0553,-35.26476,148.51878,-35.5699,150.6194,LE07_L1TP_090084_20020223_20170131_01_T1,LE70900842002054ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002054ASA00
LE07_L1TP_090084_20020207_20170201_01_T1,LE70900842002038EDC00,2002/02/07,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/01,2002:038:23:38:57.6925699,2002:038:23:39:24.7450075,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,32,31,107,4,5.522,3.792,4.014,9,N,LPGS_12.8.3,FULL,49.97652228,70.780481,,,ETM_L1TP,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,34°36'43.20"S,149°46'04.08"E,33°39'02.16"S,148°57'57.60"E,33°57'01.08"S,151°01'32.52"E,35°16'10.20"S,148°29'13.92"E,35°34'31.44"S,150°35'16.44"E,-34.612,149.7678,-33.6506,148.966,-33.9503,151.0257,-35.2695,148.4872,-35.5754,150.5879,LE07_L1TP_090084_20020207_20170201_01_T1,LE70900842002038EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002038EDC00
LE07_L1TP_090084_20020122_20170201_01_T1,LE70900842002022ASA00,2002/01/22,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/01,2002:022:23:38:56.3799375,2002:022:23:39:23.4308124,ASA - Alice Springs  Austrailia,Day,67,67,35,4,4.25,3.017,2.994,9,N,LPGS_12.8.3,FULL,52.95813395,76.11035847,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16201,7291,8101,7291,8101,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,34°36'48.85"S,149°47'20.36"E,33°38'59.78"S,148°59'16.73"E,33°56'57.01"S,151°02'51.11"E,35°15'53.24"S,148°30'39.17"E,35°34'12.54"S,150°36'41.40"E,-34.61357,149.78899,-33.64994,148.98798,-33.94917,151.04753,-35.26479,148.51088,-35.57015,150.6115,LE07_L1TP_090084_20020122_20170201_01_T1,LE70900842002022ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002022ASA00
LE07_L1TP_090084_20020106_20170201_01_T1,LE70900842002006ASA00,2002/01/06,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/01,2002:006:23:38:47.5230625,2002:006:23:39:14.5726875,ASA - Alice Springs  Austrailia,Day,62,63,32,4,5.504,4.564,3.076,9,N,LPGS_12.8.3,FULL,55.55630985,79.22314967,NA,,ETM_L1TP,ETM,DEFINITIVE,14601,16261,7301,8131,7301,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20020101_20020331_01.02,-1,34°36'47.99"S,149°48'33.91"E,33°38'59.82"S,149°00'30.60"E,33°56'57.59"S,151°04'05.88"E,35°15'54.83"S,148°31'50.92"E,35°34'14.52"S,150°37'54.12"E,-34.61333,149.80942,-33.64995,149.0085,-33.94933,151.0683,-35.26523,148.53081,-35.5707,150.6317,LE07_L1TP_090084_20020106_20170201_01_T1,LE70900842002006ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002006ASA00
LE07_L1TP_090084_20011221_20170201_01_T1,LE70900842001355EDC00,2001/12/21,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/01,2001:355:23:38:45.5407509,2001:355:23:39:12.5883759,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,21,21,65,4,5.869,4.459,3.816,9,N,LPGS_12.8.3,FULL,57.54609855,79.35792097,,,ETM_L1TP,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,34°36'43.20"S,149°46'17.04"E,33°38'54.96"S,148°58'14.52"E,33°56'54.60"S,151°01'47.64"E,35°16'04.44"S,148°29'28.68"E,35°34'25.32"S,150°35'30.12"E,-34.612,149.7714,-33.6486,148.9707,-33.9485,151.0299,-35.2679,148.4913,-35.5737,150.5917,LE07_L1TP_090084_20011221_20170201_01_T1,LE70900842001355EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001355EDC00
LE07_L1GT_090084_20011205_20170202_01_T2,LE70900842001339ASA00,2001/12/05,LANDSAT_7,ON,T2,1,SAM, 090, 084,2017/02/02,2001:339:23:38:34.4873750,2001:339:23:39:01.5336250,ASA - Alice Springs  Austrailia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.3,FULL,58.58987941,76.16418275,NA,,ETM_L1GT,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,34°36'44.57"S,149°49'14.23"E,33°38'56.40"S,149°01'11.53"E,33°56'54.85"S,151°04'46.63"E,35°15'49.64"S,148°32'31.99"E,35°34'09.52"S,150°38'35.09"E,-34.61238,149.82062,-33.649,149.01987,-33.94857,151.07962,-35.26379,148.54222,-35.56931,150.64308,LE07_L1GT_090084_20011205_20170202_01_T2,LE70900842001339ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001339ASA00
LE07_L1TP_090084_20011119_20170202_01_T1,LE70900842001323ASA00,2001/11/19,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/02,2001:323:23:38:35.7965624,2001:323:23:39:02.8411874,ASA - Alice Springs  Austrailia,Day,100,100,8,4,4.751,3.182,3.528,9,N,LPGS_12.8.3,FULL,58.10950814,70.38221935,NA,,ETM_L1TP,ETM,DEFINITIVE,14601,16241,7301,8121,7301,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,34°36'46.33"S,149°47'14.96"E,33°38'57.98"S,148°59'12.88"E,33°56'56.54"S,151°02'45.74"E,35°15'50.76"S,148°30'37.58"E,35°34'10.49"S,150°36'38.41"E,-34.61287,149.78749,-33.64944,148.98691,-33.94904,151.04604,-35.2641,148.51044,-35.56958,150.61067,LE07_L1TP_090084_20011119_20170202_01_T1,LE70900842001323ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001323ASA00
LE07_L1TP_090084_20011103_20170202_01_T1,LE70900842001307EDC00,2001/11/03,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/02,2001:307:23:38:26.5678703,2001:307:23:38:53.6112453,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,19,20,84,4,4.565,3.144,3.31,9,N,LPGS_12.8.3,FULL,55.80885694,63.59677495,,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,34°36'43.20"S,149°46'28.92"E,33°39'02.52"S,148°58'23.52"E,33°57'02.16"S,151°01'58.08"E,35°16'10.56"S,148°29'38.76"E,35°34'32.16"S,150°35'41.64"E,-34.612,149.7747,-33.6507,148.9732,-33.9506,151.0328,-35.2696,148.4941,-35.5756,150.5949,LE07_L1TP_090084_20011103_20170202_01_T1,LE70900842001307EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001307EDC00
LE07_L1TP_090084_20011018_20170202_01_T1,LE70900842001291EDC01,2001/10/18,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/02,2001:291:23:38:22.0421181,2001:291:23:38:49.0838682,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,21,21,93,4,4.361,2.988,3.176,9,N,LPGS_12.8.3,FULL,51.85010935,57.33200174,,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,34°36'43.20"S,149°45'37.44"E,33°38'55.32"S,148°57'31.68"E,33°56'55.68"S,151°01'10.20"E,35°15'58.32"S,148°28'46.92"E,35°34'20.64"S,150°34'53.76"E,-34.612,149.7604,-33.6487,148.9588,-33.9488,151.0195,-35.2662,148.4797,-35.5724,150.5816,LE07_L1TP_090084_20011018_20170202_01_T1,LE70900842001291EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001291EDC01
LE07_L1TP_090084_20011002_20170203_01_T1,LE70900842001275EDC00,2001/10/02,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/03,2001:275:23:38:20.1669284,2001:275:23:38:47.2069284,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,32,31,107,4,4.835,3.258,3.573,9,N,LPGS_12.8.3,FULL,46.7561061,52.17357587,,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20011001_20011231_01.02,-1,34°36'43.20"S,149°48'34.92"E,33°39'02.52"S,149°00'27.36"E,33°56'55.32"S,151°04'03.00"E,35°16'10.92"S,148°31'49.08"E,35°34'25.32"S,150°37'53.40"E,-34.612,149.8097,-33.6507,149.0076,-33.9487,151.0675,-35.2697,148.5303,-35.5737,150.6315,LE07_L1TP_090084_20011002_20170203_01_T1,LE70900842001275EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001275EDC00
LE07_L1TP_090084_20010916_20170203_01_T1,LE70900842001259EDC00,2001/09/16,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/03,2001:259:23:38:33.2790513,2001:259:23:39:00.3175513,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,38,40,53,4,4.62,3.133,3.396,9,N,LPGS_12.8.3,FULL,41.10953019,48.12622102,,,ETM_L1TP,ETM,DEFINITIVE,14581,16201,7291,8101,7291,8101,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,34°36'43.20"S,149°48'49.32"E,33°38'58.20"S,149°00'42.84"E,33°56'50.28"S,151°04'14.52"E,35°16'07.68"S,148°32'07.08"E,35°34'22.08"S,150°38'07.08"E,-34.612,149.8137,-33.6495,149.0119,-33.9473,151.0707,-35.2688,148.5353,-35.5728,150.6353,LE07_L1TP_090084_20010916_20170203_01_T1,LE70900842001259EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001259EDC00
